Date,Hour,DryBulb,DewPnt,WetBulb,Humidity,ElecPrice,SYSLoad
16/3/07,5.5,22.05,16.05,18.4,68.5,44.13,7980.7
16/3/07,6,21.8,15.9,18.2,69,56.65,8584.11
16/3/07,6.5,22.55,16.2,18.65,67.5,49.04,9008.15
16/3/07,7,23.30000001,16.5,19.1,65.99999997,51.65,9375.16
16/3/07,7.5,24.8,16.65,19.75,61,49.18,9611.74
16/3/07,8,26.3,16.8,20.4,56,49.12,9826.32
16/3/07,8.5,27.65,16.95,20.95,52.49999999,53.38,10131.12
16/3/07,9,29,17.1,21.5,49,43.89,10378.95
16/3/07,9.5,29,16.75,21.3,48,50.42,10502.05
16/3/07,10,29.00000001,16.4,21.1,46.99999997,50.67,10584.78
16/3/07,10.5,30.25,15.95,21.35,42.5,52.32,10734.22
16/3/07,11,31.5,15.5,21.6,38,69.08,10861.01
16/3/07,11.5,32.2,15.15,21.65,35.99999999,69.75,10921.59
16/3/07,12,32.9,14.8,21.7,34,68.56,10985.93
16/3/07,12.5,32.55,14.9,21.65,34.5,70.8,11029.38
16/3/07,13,32.2,15,21.6,35.00000001,71.26,11099.7
16/3/07,13.5,31.6,15.35,21.55,37.5,63.65,11105.38
16/3/07,14,31,15.7,21.5,40,58.13,11035.56
16/3/07,14.5,29.9,16.55,21.55,45.00000001,55.58,11004.81
16/3/07,15,28.8,17.4,21.6,50,54.99,11020.03
16/3/07,15.5,28.7,17,21.35,49,55.95,11038.04
16/3/07,16,28.6,16.6,21.1,48.00000001,55.65,11051.87
16/3/07,16.5,28.4,17.2,21.35,50.5,53.52,10933.35
16/3/07,17,28.2,17.8,21.6,53,51.67,10756.31
16/3/07,17.5,28.15,17.85,21.6,53.5,47.66,10385.86
16/3/07,18,28.1,17.9,21.6,54,42.11,10288.32
16/3/07,18.5,27.85,17.95,21.55,55,47.06,10201.94
16/3/07,19,27.6,18,21.5,55.99999998,50.46,10279.44
16/3/07,19.5,27.9,17.4,21.3,53,50.11,10187.28
16/3/07,20,28.2,16.8,21.1,50,48.8,9928.01
16/3/07,20.5,28.2,17.15,21.25,51,48.93,9686.93
16/3/07,21,28.2,17.5,21.4,52,45.45,9351.4
16/3/07,21.5,27.95,17.55,21.35,53,49.26,9340.65
16/3/07,22,27.7,17.6,21.3,54.00000001,36.68,9153.75
16/3/07,22.5,27.45,18.1,21.5,56.5,37.5,9111.55
16/3/07,23,27.2,18.6,21.7,59,34.18,8876.64
16/3/07,23.5,26.9,18.45,21.5,59.5,44.11,8571
17/3/07,0,26.6,18.3,21.3,60,40.23,8366.18
17/3/07,0.5,25.85,19.4,21.7,68.00000002,36.65,8071.22
17/3/07,1,25.1,20.5,22.1,76.00000002,31.85,7794.8
17/3/07,1.5,24.5,20.75,22.05,80,37.96,7448.09
17/3/07,2,23.9,21,22,84,34.2,7141.16
17/3/07,2.5,23.75,21.1,22,85,31.23,6906.28
17/3/07,3,23.6,21.2,22,86,30.51,6865.69
17/3/07,3.5,23.35,21.15,21.9,87.5,28.83,6786.05
17/3/07,4,23.1,21.1,21.8,89,27.38,6783.28
17/3/07,4.5,23.05,21.15,21.8,89.5,33.8,6839.41
17/3/07,5,23,21.2,21.8,90,33.2,6911.85
17/3/07,5.5,23,21.1,21.75,89.5,37.08,7144.03
17/3/07,6,23,21,21.7,89,38.85,7344.46
17/3/07,6.5,23.05,20.85,21.6,87.5,38.12,7588.5
17/3/07,7,23.1,20.7,21.5,85.99999997,41.16,7973.47
17/3/07,7.5,23.9,20.55,21.7,81.5,40.66,8450.85
17/3/07,8,24.7,20.4,21.9,77,41.16,8822.3
17/3/07,8.5,25.2,20.45,22.1,74.99999999,53.52,9228.2
17/3/07,9,25.7,20.5,22.3,73,59.86,9353.2
17/3/07,9.5,26,20.35,22.3,70.99999999,64,9565.56
17/3/07,10,26.3,20.2,22.3,69,68.17,9579.87
17/3/07,10.5,26.1,20.1,22.2,69.5,72.82,9630.84
17/3/07,11,25.9,20,22.1,70,73.05,9662.47
17/3/07,11.5,26.1,20.2,22.25,70,79.98,9689.38
17/3/07,12,26.3,20.4,22.4,70,77.38,9741.93
17/3/07,12.5,26.3,20.4,22.4,70,76.49,9772.47
17/3/07,13,26.29999999,20.4,22.4,70.00000003,71.67,9737.98
17/3/07,13.5,25.2,20.35,22,74.5,95.75,9743.59
17/3/07,14,24.1,20.3,21.6,79,87.94,9575.14
17/3/07,14.5,22.95,20.35,21.25,85.50000002,77.6,9474.31
17/3/07,15,21.8,20.4,20.9,92,72.78,9397.89
17/3/07,15.5,21.1,19.8,20.25,92.5,66.19,9314.43
17/3/07,16,20.4,19.2,19.6,92.99999999,59.15,9270.06
17/3/07,16.5,20.25,18.85,19.35,92,53.41,9057.08
17/3/07,17,20.1,18.5,19.1,91,53.34,9032.7
17/3/07,17.5,20.05,18,18.8,88.49999999,47.13,8898.39
17/3/07,18,20,17.5,18.5,86,46.11,8869.02
17/3/07,18.5,20.15,17.2,18.35,83.49999999,42.06,8805.57
17/3/07,19,20.3,16.9,18.2,80.99999999,52.59,8845.48
17/3/07,19.5,20.45,16.6,18.1,78.5,41.6,8644.99
17/3/07,20,20.6,16.3,18,76,36.09,8485.95
17/3/07,20.5,20.6,16.75,18.25,78.50000001,35.54,8246.3
17/3/07,21,20.6,17.2,18.5,81,37.3,8077.68
17/3/07,21.5,20.3,17.2,18.4,82.5,38.93,8044.77
17/3/07,22,20,17.2,18.3,83.99999997,39.02,7921.23
17/3/07,22.5,20.2,16.55,18,79.5,40.1,7959.01
17/3/07,23,20.4,15.9,17.7,75,39.06,7735.53
17/3/07,23.5,20.65,15.25,17.45,70.99999999,41.57,7606.53
18/3/07,0,20.9,14.6,17.2,67,39.61,7409.96
18/3/07,0.5,20.95,14.75,17.3,67.5,37.37,7247.44
18/3/07,1,21,14.9,17.4,68.00000002,30.31,7023.89
18/3/07,1.5,20.7,15.3,17.5,71,32.46,6746.62
18/3/07,2,20.4,15.7,17.6,74,28,6472.09
18/3/07,2.5,20.55,15.5,17.55,72.5,27.5,6379.37
18/3/07,3,20.7,15.3,17.5,71,27.47,6295.16
18/3/07,3.5,20.7,15.3,17.5,71,24.42,6287.23
18/3/07,4,20.7,15.3,17.5,70.99999999,21.09,6265.14
18/3/07,4.5,20.7,14.75,17.2,68.5,21.28,6293.32
18/3/07,5,20.7,14.2,16.9,66,25,6383.59
18/3/07,5.5,20.65,14.5,17.05,67.5,26.81,6570.64
18/3/07,6,20.6,14.8,17.2,69,25.02,6701.76
18/3/07,6.5,20.55,15.75,17.7,74.00000001,22.88,6879.27
18/3/07,7,20.5,16.7,18.2,79,27.17,7178.02
18/3/07,7.5,20.45,16.8,18.25,79.5,29.04,7577.61
18/3/07,8,20.4,16.9,18.3,80,32.23,7884.35
18/3/07,8.5,20.65,16.6,18.2,77.49999999,35.92,8203.36
18/3/07,9,20.9,16.3,18.1,75,33.8,8367.71
18/3/07,9.5,21.25,15.55,17.85,69.99999999,34.91,8536.33
18/3/07,10,21.6,14.8,17.6,65.00000001,34.34,8529.03
18/3/07,10.5,21.55,15.05,17.7,66.5,33.85,8550.09
18/3/07,11,21.5,15.3,17.8,68,33.58,8532.33
18/3/07,11.5,21.35,15.95,18.1,71.50000001,33.59,8497.81
18/3/07,12,21.2,16.6,18.4,75,33.88,8503.73
18/3/07,12.5,21.75,16.2,18.4,70.99999999,33.64,8435.77
18/3/07,13,22.3,15.8,18.4,67.00000001,33.65,8416.89
18/3/07,13.5,22.25,16.15,18.55,68.5,33.45,8377.83
18/3/07,14,22.2,16.5,18.7,70,33.51,8352.66
18/3/07,14.5,22.3,16.5,18.75,69.5,33.07,8380.99
18/3/07,15,22.4,16.5,18.8,69,33.79,8397.42
18/3/07,15.5,22.2,16.7,18.85,71.00000001,34.9,8433.25
18/3/07,16,22,16.9,18.9,73.00000001,37.73,8479.24
18/3/07,16.5,21.95,17.05,18.95,74,38.86,8425.64
18/3/07,17,21.9,17.2,19,75,39.88,8561.52
18/3/07,17.5,21.65,17.3,18.95,76.5,43.8,8617.06
18/3/07,18,21.4,17.4,18.9,78,42.52,8707.24
18/3/07,18.5,21.15,17.6,18.95,80.00000001,44.28,8735.67
18/3/07,19,20.9,17.79999999,19,81.99999996,53.01,8819.26
18/3/07,19.5,21.35,16.75,18.6,75,51.02,8685.27
18/3/07,20,21.8,15.7,18.2,68,42.66,8527.17
18/3/07,20.5,22,15.6,18.2,67,36.38,8313.24
18/3/07,21,22.2,15.5,18.2,66,33.44,8063.53
18/3/07,21.5,22.15,15.55,18.2,66.5,35.05,8001.01
18/3/07,22,22.1,15.6,18.2,67.00000001,31.37,7782.51
18/3/07,22.5,22.05,16,18.4,69,33.02,7808.46
18/3/07,23,22,16.4,18.6,71,31.07,7589.14
18/3/07,23.5,21.95,16.7,18.75,72.5,32.98,7408.68
19/3/07,0,21.9,17,18.9,74,30.48,7217.11
19/3/07,0.5,21.55,17.3,18.95,77.00000001,27.9,7052.01
19/3/07,1,21.2,17.6,19,80.00000001,27.99,6970.61
19/3/07,1.5,20.85,17.65,18.9,82,28.75,6616.27
19/3/07,2,20.5,17.7,18.8,84,28,6478.74
19/3/07,2.5,20.4,17.9,18.85,85.5,27.81,6312.95
19/3/07,3,20.3,18.1,18.9,87,25.44,6325.65
19/3/07,3.5,20.15,18.25,18.95,89.00000001,25.48,6405.37
19/3/07,4,20,18.4,19,91,27.92,6519.8
19/3/07,4.5,19.85,18.35,18.9,91.5,29.35,6775.05
19/3/07,5,19.7,18.3,18.8,92,34.87,7070.45
19/3/07,5.5,19.6,18.3,18.8,92.5,44.18,7678.74
19/3/07,6,19.5,18.3,18.8,93,56.88,8328.09
19/3/07,6.5,19.95,18.6,19.15,92,52.89,8746.87
19/3/07,7,20.40000001,18.9,19.5,90.99999995,53.04,9059.21
19/3/07,7.5,21.9,18.6,19.85,82,51.44,9344.5
19/3/07,8,23.4,18.3,20.2,73,50.66,9524.65
19/3/07,8.5,23.75,17.75,20,68.99999999,51.31,9902.35
19/3/07,9,24.1,17.2,19.8,65,51.61,10002.12
19/3/07,9.5,24.4,17.25,19.95,64,54.89,10149.97
19/3/07,10,24.7,17.3,20.1,63.00000003,54.88,10094.72
19/3/07,10.5,24.3,17.95,20.35,67.5,53.89,10087.8
19/3/07,11,23.9,18.6,20.6,72,55.08,10178.01
19/3/07,11.5,23.95,18.6,20.6,72,55.7,10234.27
19/3/07,12,24,18.6,20.6,72,60.1,10269.78
19/3/07,12.5,23.95,18.65,20.6,72.5,60.14,10314.8
19/3/07,13,23.9,18.7,20.6,73.00000001,57.19,10309.01
19/3/07,13.5,23.75,18.8,20.6,74,65.69,10357.57
19/3/07,14,23.6,18.9,20.6,75,58.84,10305.42
19/3/07,14.5,22.95,19.5,20.75,81.00000002,54.65,10295.55
19/3/07,15,22.3,20.1,20.9,87,54.34,10305.51
19/3/07,15.5,22.45,20.3,21.05,87.5,55.11,10313.28
19/3/07,16,22.6,20.5,21.2,87.99999999,55.61,10342.1
19/3/07,16.5,22.8,20.2,21.1,85.5,54.47,10212.68
19/3/07,17,23,19.9,21,83,52.13,10102.53
19/3/07,17.5,22.8,19.7,20.8,83,52.1,9971.27
19/3/07,18,22.6,19.5,20.6,83,51.56,9933.13
19/3/07,18.5,22.15,19.9,20.7,87.50000001,51.23,9858.23
19/3/07,19,21.7,20.3,20.8,92,49.74,9740.56
19/3/07,19.5,21.75,20.3,20.8,91.5,48.8,9578.35
19/3/07,20,21.8,20.3,20.8,91,43.19,9403.57
19/3/07,20.5,21.65,20.35,20.8,92,40.61,9094.45
19/3/07,21,21.5,20.4,20.8,93,39.96,8781.2
19/3/07,21.5,21.45,20.45,20.8,94,38.31,8701.89
19/3/07,22,21.4,20.5,20.8,95,37.11,8496.47
19/3/07,22.5,21.3,20.4,20.7,95,38.43,8476.1
19/3/07,23,21.2,20.3,20.6,95,36.89,8372.27
19/3/07,23.5,21.15,20.3,20.6,95,43.95,8156.85
20/3/07,0,21.1,20.3,20.6,95,43.23,7969.28
20/3/07,0.5,21.05,20.15,20.5,94.5,36.84,7835.16
20/3/07,1,21,20,20.4,94,35.47,7649.03
20/3/07,1.5,20.95,19.9,20.3,93.5,38.74,7295.54
20/3/07,2,20.9,19.8,20.2,93,38.81,7008.38
20/3/07,2.5,20.9,19.9,20.25,94,38.47,6820.06
20/3/07,3,20.9,20,20.3,95,35.73,6726.15
20/3/07,3.5,20.75,20,20.25,95.5,32.31,6671.13
20/3/07,4,20.6,20,20.2,96,34.38,6759.79
20/3/07,4.5,20.55,19.95,20.15,96,35.38,6967.91
20/3/07,5,20.5,19.9,20.1,96,36.23,7333.01
20/3/07,5.5,20.75,19.9,20.2,94.5,46.14,8002.63
20/3/07,6,21,19.9,20.3,93,74.24,8697.88
20/3/07,6.5,21.6,19.9,20.5,89.99999999,55,9120.57
20/3/07,7,22.20000001,19.9,20.7,86.99999997,68.19,9516.65
20/3/07,7.5,23.2,19.95,21.1,82,53.89,9698.43
20/3/07,8,24.2,20,21.5,77,52.32,9940.94
20/3/07,8.5,24.75,20.7,22.1,78,54.92,10249.26
20/3/07,9,25.3,21.4,22.7,79,67,10409.72
20/3/07,9.5,25.55,21.2,22.65,76.99999999,80.17,10669.72
20/3/07,10,25.8,21,22.6,74.99999998,61.82,10745.33
20/3/07,10.5,26.5,20.85,22.75,71.5,56.91,10834.92
20/3/07,11,27.2,20.7,22.9,68,65.06,10964.07
20/3/07,11.5,27.4,20.85,23.05,67.5,75.16,11014.02
20/3/07,12,27.6,21,23.2,67,77.89,11158.04
20/3/07,12.5,28.1,20.9,23.3,64.99999999,78.7,11240.23
20/3/07,13,28.6,20.8,23.4,63.00000002,103,11355.27
20/3/07,13.5,27.8,21.05,23.3,67,109.91,11426.84
20/3/07,14,27,21.3,23.2,71,107.84,11474.38
20/3/07,14.5,26.55,21.55,23.2,74.00000001,112.62,11451.18
20/3/07,15,26.1,21.8,23.2,77,114.66,11562.09
20/3/07,15.5,25.95,21.55,23,76.5,90.53,11606.67
20/3/07,16,25.8,21.3,22.8,75.99999999,87.58,11602.03
20/3/07,16.5,25.85,20.85,22.55,74,80.41,11347.31
20/3/07,17,25.9,20.4,22.3,72,69.74,11166.69
20/3/07,17.5,24.75,19.25,21.25,71.5,59.75,10562.85
20/3/07,18,23.6,18.1,20.2,71,57.57,10532.89
20/3/07,18.5,23.5,18.65,20.45,74.00000001,56.47,10457.73
20/3/07,19,23.4,19.2,20.7,76.99999999,55.68,10303.82
20/3/07,19.5,23.45,19,20.6,76,53.43,10107.6
20/3/07,20,23.5,18.8,20.5,75,49.36,9797.57
20/3/07,20.5,23.2,19.2,20.65,78.50000001,43.19,9526.75
20/3/07,21,22.9,19.6,20.8,82,46.8,9143.53
20/3/07,21.5,23.1,19.65,20.9,81,47.18,9050.46
20/3/07,22,23.3,19.7,21,80.00000001,38.42,8827.55
20/3/07,22.5,23.05,19.7,20.9,81.5,41.5,8707.06
20/3/07,23,22.8,19.7,20.8,83,39.26,8492.17
20/3/07,23.5,22.7,19.8,20.85,84,40.95,8294.8
21/3/07,0,22.6,19.9,20.9,85,40.32,8094.32
21/3/07,0.5,22.45,19.85,20.8,85.5,38.75,7933.79
21/3/07,1,22.3,19.8,20.7,86,37.85,7750.74
21/3/07,1.5,22.25,19.7,20.6,85.5,38.42,7370.06
21/3/07,2,22.2,19.6,20.5,85,38.22,7077.62
21/3/07,2.5,22.15,19.6,20.5,85.5,37.51,6858.72
21/3/07,3,22.1,19.6,20.5,86,34.99,6787.08
21/3/07,3.5,22.1,19.7,20.55,86.5,31.86,6777.6
21/3/07,4,22.1,19.8,20.6,87,33.68,6847.74
21/3/07,4.5,22.15,19.85,20.65,87,39.28,7069.57
21/3/07,5,22.2,19.9,20.7,87,40.94,7430.01
21/3/07,5.5,22.15,20.1,20.8,88.5,49.62,8092.26
21/3/07,6,22.1,20.3,20.9,90,57.84,8798.82
21/3/07,6.5,22.15,20.35,20.95,90,54.87,9223.25
21/3/07,7,22.2,20.4,21,89.99999999,73.7,9619.93
21/3/07,7.5,22.65,20.45,21.2,87.5,59.83,9808.77
21/3/07,8,23.1,20.5,21.4,85,61.17,9937.95
21/3/07,8.5,23.85,20.5,21.65,81.49999999,80.52,10283.91
21/3/07,9,24.6,20.5,21.9,78,84.15,10470.81
21/3/07,9.5,25.45,20.75,22.35,75.49999999,87.81,10576.3
21/3/07,10,26.3,21,22.8,72.99999998,106.34,10713.2
21/3/07,10.5,26.85,20.85,22.9,70,116.01,10784.34
21/3/07,11,27.4,20.7,23,67,190.6,10930.2
21/3/07,11.5,27.95,20.8,23.25,65.5,273.65,10989.74
21/3/07,12,28.5,20.9,23.5,64,182.2,11034.41
21/3/07,12.5,27.75,20.9,23.25,66.50000001,82.71,11104.06
21/3/07,13,27,20.9,23,69.00000001,80.12,11177.88
21/3/07,13.5,26.8,20.95,22.95,70,82.15,11160.05
21/3/07,14,26.6,21,22.9,71,90.62,11093.54
21/3/07,14.5,25.6,21.05,22.6,76.00000001,131.21,11020.14
21/3/07,15,24.6,21.1,22.3,81,173.88,10875.82
21/3/07,15.5,24.45,21.35,22.4,83.00000001,174.69,10880.11
21/3/07,16,24.3,21.6,22.5,85,170.27,10829.48
21/3/07,16.5,24.35,21.55,22.5,84.5,146.18,10634.58
21/3/07,17,24.4,21.5,22.5,84,100.32,10607.77
21/3/07,17.5,24.15,21.45,22.4,85,70.17,10268.96
21/3/07,18,23.9,21.4,22.3,86,58.84,10249.95
21/3/07,18.5,23.7,21.25,22.1,86,64.77,10211.08
21/3/07,19,23.5,21.1,21.9,86.00000001,62.83,10260.12
21/3/07,19.5,23.4,21.15,21.9,87,57.05,10065.08
21/3/07,20,23.3,21.2,21.9,88,53.04,9868.42
21/3/07,20.5,23.35,21.25,21.95,88,50.99,9554.37
21/3/07,21,23.4,21.3,22,88,51.02,9185.99
21/3/07,21.5,23.45,21.35,22.05,88,54.42,9157.14
21/3/07,22,23.5,21.4,22.1,88,51.33,8893.74
21/3/07,22.5,23.4,21.35,22.05,88.5,47.77,8821.44
21/3/07,23,23.3,21.3,22,89,45.95,8624.7
21/3/07,23.5,23.25,21.35,22,89.5,54.61,8403.12
22/3/07,0,23.2,21.4,22,90,47.28,8187.55
22/3/07,0.5,23.2,21.45,22.05,90,40.62,7912.64
22/3/07,1,23.2,21.5,22.1,90,39.61,7709.23
22/3/07,1.5,23.15,21.45,22.05,90,38.02,7362.41
22/3/07,2,23.1,21.4,22,90,35.85,7110.2
22/3/07,2.5,23,21.3,21.9,90,28.37,6910.66
22/3/07,3,22.9,21.2,21.8,90,28,6873.81
22/3/07,3.5,22.65,21.05,21.6,90.5,28,6855.03
22/3/07,4,22.4,20.9,21.4,91,34.92,6939.61
22/3/07,4.5,22.35,20.85,21.35,91,36.2,7194.18
22/3/07,5,22.3,20.8,21.3,91,39.1,7495.95
22/3/07,5.5,22.1,20.75,21.2,92,57.7,8178.97
22/3/07,6,21.9,20.7,21.1,93,69.59,8805.88
22/3/07,6.5,22.3,20.95,21.4,92,63.48,9258.56
22/3/07,7,22.7,21.2,21.7,90.99999998,72.87,9714.19
22/3/07,7.5,23.4,21.3,22,88,64.13,9919.43
22/3/07,8,24.1,21.4,22.3,85,76.78,10177.78
22/3/07,8.5,24.65,21.6,22.6,82.99999999,82.94,10455.69
22/3/07,9,25.2,21.8,22.9,81,97.03,10649.33
22/3/07,9.5,25.6,21.65,22.95,78.49999999,90.51,10774.6
22/3/07,10,26,21.5,23,75.99999999,106.94,10906.64
22/3/07,10.5,26.2,21.45,23.05,75,122.27,10999.54
22/3/07,11,26.4,21.4,23.1,74,98.04,11141.67
22/3/07,11.5,26.55,21.75,23.35,75,112.81,11175.79
22/3/07,12,26.7,22.1,23.6,76,184.09,11332.24
22/3/07,12.5,26.55,21.8,23.35,75.5,187.93,11383.64
22/3/07,13,26.4,21.5,23.1,74.99999999,192.77,11526.89
22/3/07,13.5,26.55,21.4,23.1,73.5,193.49,11611.76
22/3/07,14,26.7,21.3,23.1,72,193.09,11668.16
22/3/07,14.5,26.75,20.85,22.85,69.99999999,215.93,11705.84
22/3/07,15,26.8,20.4,22.6,68,458.83,11819.78
22/3/07,15.5,26.3,20.6,22.55,71.00000001,546.19,11855.15
22/3/07,16,25.8,20.8,22.5,74.00000001,500,11870.54
22/3/07,16.5,25.45,21,22.5,76.5,290.44,11733.21
22/3/07,17,25.1,21.2,22.5,79,360.24,11662.84
22/3/07,17.5,24.85,20.75,22.15,78,185.36,11274.15
22/3/07,18,24.6,20.3,21.8,77,148.23,11097.84
22/3/07,18.5,24.45,20.4,21.8,78,110.93,10989.38
22/3/07,19,24.3,20.5,21.8,79.00000001,87.45,10997.19
22/3/07,19.5,24.2,20.65,21.85,80.5,103.89,10829.08
22/3/07,20,24.1,20.8,21.9,82,77.19,10466.64
22/3/07,20.5,24,20.8,21.9,82.5,66.26,9994.43
22/3/07,21,23.9,20.8,21.9,83,65.93,9554.36
22/3/07,21.5,23.85,20.75,21.85,83,58.59,9419.99
22/3/07,22,23.8,20.7,21.8,83.00000001,56.08,9112.72
22/3/07,22.5,23.7,20.8,21.8,84,55.87,9041.06
22/3/07,23,23.6,20.9,21.8,85,45.8,8774.75
22/3/07,23.5,23.5,20.95,21.8,85.5,52.78,8569.35
23/3/07,0,23.4,21,21.8,86,49.9,8313.11
23/3/07,0.5,23.35,21.05,21.85,86.5,44.26,8117.36
23/3/07,1,23.3,21.1,21.9,87,40.43,7853.9
23/3/07,1.5,23.2,21.05,21.8,87.5,41.99,7482.36
23/3/07,2,23.1,21,21.7,88,36.36,7179.63
23/3/07,2.5,23,20.8,21.55,87.5,34.35,7021.98
23/3/07,3,22.9,20.6,21.4,87,33.27,6949.49
23/3/07,3.5,22.8,20.6,21.35,87.5,32.27,6944.72
23/3/07,4,22.7,20.6,21.3,88,33.62,7026.49
23/3/07,4.5,22.6,20.55,21.25,88,35.36,7231.53
23/3/07,5,22.5,20.5,21.2,88,30.55,7511.34
23/3/07,5.5,22.45,20.45,21.15,88,46.68,8172.65
23/3/07,6,22.4,20.4,21.1,88,74.6,8804.26
23/3/07,6.5,22.95,20.4,21.3,85.49999999,59,9203.23
23/3/07,7,23.5,20.4,21.5,82.99999998,71.06,9652.76
23/3/07,7.5,24.1,20.3,21.65,79.5,64.2,9883.54
23/3/07,8,24.7,20.2,21.8,76,62.84,10136.61
23/3/07,8.5,24.9,20,21.75,73.99999999,71.75,10539.18
23/3/07,9,25.1,19.8,21.7,72,77.35,10714.44
23/3/07,9.5,25.25,19.9,21.8,72,94.86,10774.88
23/3/07,10,25.4,20,21.9,71.99999999,141.13,10878.18
23/3/07,10.5,25.6,19.9,21.9,71,194.17,10951.78
23/3/07,11,25.8,19.8,21.9,70,158.02,11068.83
23/3/07,11.5,25.85,20.2,22.15,71.5,158.44,11119.05
23/3/07,12,25.9,20.6,22.4,73,193.13,11236.04
23/3/07,12.5,26.05,20.25,22.25,70.49999999,349.72,11314.72
23/3/07,13,26.2,19.9,22.1,68.00000001,356.66,11400.58
23/3/07,13.5,26.25,20.15,22.25,69,320,11503.16
23/3/07,14,26.3,20.4,22.4,70,333.85,11574.29
23/3/07,14.5,26,20.8,22.55,73.00000001,349.09,11649.81
23/3/07,15,25.7,21.2,22.7,76,453.29,11792.86
23/3/07,15.5,25.6,21.1,22.6,76,504.28,11855.95
23/3/07,16,25.5,21,22.5,76.00000001,487.08,11869.96
23/3/07,16.5,25.2,20.9,22.35,77,225.72,11668.67
23/3/07,17,24.9,20.8,22.2,78,146.08,11426.62
23/3/07,17.5,24.65,20.65,22.05,78.5,89.54,10928.83
23/3/07,18,24.4,20.5,21.9,79,69.04,10703.36
23/3/07,18.5,24.2,20.4,21.75,79.5,64.14,10529.49
23/3/07,19,24,20.3,21.6,80,73.5,10545.29
23/3/07,19.5,23.9,20.3,21.55,80.5,66.2,10243.86
23/3/07,20,23.8,20.3,21.5,81,53.63,9920.06
23/3/07,20.5,23.7,20.35,21.5,81.5,49.34,9660.48
23/3/07,21,23.6,20.4,21.5,82,46.38,9306.54
23/3/07,21.5,23.5,20.3,21.4,82,48.05,9274.81
23/3/07,22,23.4,20.2,21.3,82.00000001,42.07,9093.2
23/3/07,22.5,23.35,20.4,21.4,83.5,52,9001.86
23/3/07,23,23.3,20.6,21.5,85,48.57,8819.43
23/3/07,23.5,23.25,20.45,21.4,84.5,54.99,8522.32
24/3/07,0,23.2,20.3,21.3,84,46.31,8314.94
24/3/07,0.5,23,20.25,21.2,84.5,35.09,8055.58
24/3/07,1,22.8,20.2,21.1,85.00000001,33.73,7793.06
24/3/07,1.5,22.6,20.15,21,86,34.79,7457.74
24/3/07,2,22.4,20.1,20.9,87,29.26,7135.4
24/3/07,2.5,22.35,20.15,20.9,87.5,28,6934.63
24/3/07,3,22.3,20.2,20.9,88,26.52,6811.38
24/3/07,3.5,22.15,20.15,20.85,88.5,24.88,6776.27
24/3/07,4,22,20.1,20.8,89,24.13,6723.07
24/3/07,4.5,21.95,20,20.7,88.5,21.56,6792.24
24/3/07,5,21.9,19.9,20.6,88,26.43,6866.82
24/3/07,5.5,21.85,19.85,20.55,88,28,7121.08
24/3/07,6,21.8,19.8,20.5,88,28.42,7398.27
24/3/07,6.5,22.2,19.85,20.7,86.5,33.9,7661
24/3/07,7,22.60000001,19.9,20.9,84.99999997,36.75,8072.12
24/3/07,7.5,23.75,19.9,21.3,79.5,39.62,8481.72
24/3/07,8,24.9,19.9,21.7,74,45.11,8794.51
24/3/07,8.5,26.05,20.05,22.15,69.99999999,58.26,9239.19
24/3/07,9,27.2,20.2,22.6,66,52.5,9377.03
24/3/07,9.5,28.8,19.05,22.5,56.49999997,58.09,9584.71
24/3/07,10,30.4,17.9,22.4,46.99999999,59.64,9672.1
24/3/07,10.5,31,17.85,22.55,45.5,60,9810.1
24/3/07,11,31.6,17.8,22.7,44,60,9923.51
24/3/07,11.5,32.35,17.35,22.75,40.99999999,62.92,10049.26
24/3/07,12,33.1,16.9,22.8,38,73.83,10167.3
24/3/07,12.5,33.8,17.3,23.2,37.5,78.56,10276.93
24/3/07,13,34.49999999,17.70000001,23.6,37.00000004,83.07,10378.32
24/3/07,13.5,32.65,18.85,23.65,45,97.6,10494.78
24/3/07,14,30.8,20,23.7,53,98.21,10551.22
24/3/07,14.5,29.9,20.3,23.55,57.00000001,98.42,10616.52
24/3/07,15,29,20.6,23.4,61,99.37,10598.24
24/3/07,15.5,28.5,19.65,22.7,58.99999999,99.11,10529.43
24/3/07,16,27.99999999,18.70000001,22,57.00000008,97.06,10444.21
24/3/07,16.5,25.55,19.6,21.7,71,72.93,10262.99
24/3/07,17,23.1,20.5,21.4,85,66.1,10130.64
24/3/07,17.5,22.6,20.5,21.25,88.00000001,62.03,10013.01
24/3/07,18,22.1,20.5,21.1,91,60,9824.59
24/3/07,18.5,22.05,20.25,20.9,89.5,59.62,9645.51
24/3/07,19,21.99999999,19.99999999,20.69999999,88,57.86,9443.18
24/3/07,19.5,20.5,18.45,19.2,88,53.34,9136.55
24/3/07,20,19,16.9,17.7,88,42.68,8847.38
24/3/07,20.5,18.5,16.35,17.2,87.5,39.78,8530.94
24/3/07,21,18,15.8,16.7,87,38.74,8233.35
24/3/07,21.5,17.55,15.5,16.35,88,38.95,8151.31
24/3/07,22,17.1,15.2,16,88.99999999,33.18,8044.74
24/3/07,22.5,17,14.95,15.8,88,37.83,7999.31
24/3/07,23,16.9,14.7,15.6,87,36.88,7790.84
24/3/07,23.5,17.25,13.95,15.35,80.99999998,38.66,7568.38
25/3/07,0,17.6,13.2,15.1,75,36.81,7368.33
25/3/07,0.5,18.1,12.7,15.1,70.49999999,33.65,7189.69
